indicator_code,country_iso3,who_region,year,dim1_type,dim1,value_numeric,value_low,value_high,value_display,last_updated
cpmt,MOZ,AFR,2011,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,30.27787,28.29932,32.33237,30.3 [28.3-32.3],2022-05-26T12:58:32+02:00
cpmt,CIV,AFR,2006,DHSMICSGEOREGION,DHSMICSGEOREGION_CIVMICS200606,12.43635,8.3878,18.05392,12.4 [8.4-18.1],2022-05-26T14:19:04+02:00
cpmt,DZA,AFR,2012,AGEGROUP,AGEGROUP_YEARS20-49,57.40805,56.34389,58.46539,57.4 [56.3-58.5],2022-05-26T10:59:09+02:00
cpmt,SEN,AFR,2014,DHSMICSGEOREGION,DHSMICSGEOREGION_SENDHS201411,8.48329,5.18996,13.56738,8.5 [5.2-13.6],2022-05-26T14:46:01+02:00
cpmt,SEN,AFR,2016,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,30.51016,25.33998,36.22343,30.5 [25.3-36.2],2022-05-26T11:23:57+02:00
cpmt,TZA,AFR,1996,DHSMICSGEOREGION,DHSMICSGEOREGION_TZADHS199617,5.11811,2.12286,11.82877,5.1 [2.1-11.8],2022-05-26T14:50:53+02:00
cpmt,LSO,AFR,2014,DHSMICSGEOREGION,DHSMICSGEOREGION_LSODHS201403,63.87832,58.77043,68.69051,63.9 [58.8-68.7],2022-05-26T14:31:55+02:00
cpmt,CMR,AFR,2014,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE03,25.30508,20.86395,30.32924,25.3 [20.9-30.3],2022-05-26T12:02:21+02:00
cpmt,BFA,AFR,2010,DHSMICSGEOREGION,DHSMICSGEOREGION_BFADHS201003,36.1277,31.80639,40.68584,36.1 [31.8-40.7],2022-05-26T14:14:37+02:00
cpmt,RWA,AFR,2014,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,59.07348,55.08565,62.94541,59.1 [55.1-62.9],2022-05-26T12:28:57+02:00
cpmt,NGA,AFR,2018,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,5.19882,4.57802,5.89859,5.2 [4.6-5.9],2022-05-26T11:22:15+02:00
cpmt,SWZ,AFR,2006,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,58.10724,53.45175,62.62271,58.1 [53.5-62.6],2022-05-26T11:34:40+02:00
cpmt,MDG,AFR,1997,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,25.97975,22.12424,30.2462,26.0 [22.1-30.2],2022-05-26T12:56:36+02:00
cpmt,COM,AFR,2012,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,15.27888,10.55186,21.61189,15.3 [10.6-21.6],2022-05-26T12:03:49+02:00
cpmt,ETH,AFR,2016,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,39.53433,34.12684,45.21058,39.5 [34.1-45.2],2022-05-26T12:08:25+02:00
cpmt,GNB,AFR,2018,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,23.97273,20.4681,27.86717,24.0 [20.5-27.9],2022-05-26T12:53:17+02:00
cpmt,MDG,AFR,1997,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,5.78194,4.01275,8.26401,5.8 [4.0-8.3],2022-05-26T12:56:36+02:00
cpmt,GHA,AFR,2006,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,15.95796,12.42736,20.25956,16.0 [12.4-20.3],2022-05-26T12:09:49+02:00
cpmt,MWI,AFR,2006,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,46.18813,43.79113,48.60288,46.2 [43.8-48.6],2022-05-26T11:20:32+02:00
cpmt,GIN,AFR,2012,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,3.10133,1.64869,5.7589,3.1 [1.6-5.8],2022-05-26T12:10:57+02:00
cpmt,SWZ,AFR,2014,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE10,71.92194,64.85935,78.04556,71.9 [64.9-78.0],2022-05-26T12:08:02+02:00
cpmt,LBR,AFR,2007,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,15.29048,11.43717,20.14669,15.3 [11.4-20.1],2022-05-26T12:16:55+02:00
cpmt,MDG,AFR,1997,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,10.97045,7.92582,14.9942,11.0 [7.9-15.0],2022-05-26T12:17:12+02:00
cpmt,KEN,AFR,2014,DHSMICSGEOREGION,DHSMICSGEOREGION_KENDHS201405,52.75818,50.78925,54.71856,52.8 [50.8-54.7],2022-05-26T14:30:52+02:00
cpmt,GHA,AFR,2003,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,11.22277,8.51138,14.65949,11.2 [8.5-14.7],2022-05-26T12:09:44+02:00
cpmt,UGA,AFR,2000,AGEGROUP,AGEGROUP_YEARS20-49,23.91802,22.01166,25.93458,23.9 [22.0-25.9],2022-05-26T11:07:21+02:00
cpmt,TCD,AFR,2019,AGEGROUP,AGEGROUP_YEARS15-19,5.08335,3.7609,6.83778,5.1 [3.8-6.8],2022-05-26T11:00:35+02:00
cpmt,ZWE,AFR,2005,DHSMICSGEOREGION,DHSMICSGEOREGION_ZWEDHS200506,47.18937,42.4089,52.02194,47.2 [42.4-52.0],2022-05-26T14:53:46+02:00
cpmt,KEN,AFR,1998,DHSMICSGEOREGION,DHSMICSGEOREGION_KENDHS199804,45.59349,40.22131,51.0702,45.6 [40.2-51.1],2022-05-26T14:30:39+02:00
cpmt,KEN,AFR,2014,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,64.21137,62.28497,66.09295,64.2 [62.3-66.1],2022-05-26T12:55:39+02:00
cpmt,SEN,AFR,2017,DHSMICSGEOREGION,DHSMICSGEOREGION_SENDHS201706,24.11793,19.43886,29.51071,24.1 [19.4-29.5],2022-05-26T14:46:25+02:00
cpmt,TZA,AFR,2010,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE03,26.39701,22.03486,31.27628,26.4 [22.0-31.3],2022-05-26T12:36:53+02:00
cpmt,MOZ,AFR,2015,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,20.21868,17.14581,23.68485,20.2 [17.1-23.7],2022-05-26T11:21:26+02:00
cpmt,TZA,AFR,2010,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,21.73494,17.85212,26.193,21.7 [17.9-26.2],2022-05-26T12:36:53+02:00
cpmt,LBR,AFR,2019,AGEGROUP,AGEGROUP_YEARS20-49,25.75184,23.56781,28.06395,25.8 [23.6-28.1],2022-05-26T11:03:38+02:00
cpmt,COG,AFR,2011,DHSMICSGEOREGION,DHSMICSGEOREGION_COGDHS201107,36.05404,32.23584,40.05715,36.1 [32.2-40.1],2022-05-26T14:18:17+02:00
cpmt,LSO,AFR,2004,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,40.93431,35.50241,46.59687,40.9 [35.5-46.6],2022-05-26T12:16:32+02:00
cpmt,GHA,AFR,1993,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,12.5448,8.74674,17.67268,12.5 [8.7-17.7],2022-05-26T12:09:32+02:00
cpmt,GHA,AFR,2003,DHSMICSGEOREGION,DHSMICSGEOREGION_GHADHS200310,11.89579,6.24572,21.48576,11.9 [6.2-21.5],2022-05-26T14:23:38+02:00
cpmt,RWA,AFR,2019,DHSMICSGEOREGION,DHSMICSGEOREGION_RWADHS201902,62.48831,59.61481,65.27645,62.5 [59.6-65.3],2022-05-26T14:45:21+02:00
cpmt,NGA,AFR,2008,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,17.16471,15.67696,18.76224,17.2 [15.7-18.8],2022-05-26T11:22:08+02:00
cpmt,DZA,AFR,2018,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,49.25848,46.75189,51.7688,49.3 [46.8-51.8],2022-05-26T11:13:45+02:00
cpmt,BDI,AFR,2010,DHSMICSGEOREGION,DHSMICSGEOREGION_BDIDHS201002,30.55,27.35156,33.94769,30.6 [27.4-33.9],2022-05-26T14:14:48+02:00
cpmt,NER,AFR,2012,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE09,21.3807,18.65646,24.38349,21.4 [18.7-24.4],2022-05-26T12:22:39+02:00
cpmt,DZA,AFR,2018,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE09,55.80029,52.55178,58.99991,55.8 [52.6-59.0],2022-05-26T11:56:21+02:00
cpmt,MLI,AFR,1995,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,3.18881,2.07663,4.86704,3.2 [2.1-4.9],2022-05-26T12:18:32+02:00
cpmt,ZWE,AFR,1994,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,32.82664,27.86102,38.20851,32.8 [27.9-38.2],2022-05-26T11:26:20+02:00
cpmt,ZMB,AFR,2018,DHSMICSGEOREGION,DHSMICSGEOREGION_ZMBDHS201808,46.80908,41.49085,52.20081,46.8 [41.5-52.2],2022-05-26T14:53:28+02:00
cpmt,GAB,AFR,2000,DHSMICSGEOREGION,DHSMICSGEOREGION_GABDHS200005,26.63231,22.41003,31.32889,26.6 [22.4-31.3],2022-05-26T14:22:42+02:00
cpmt,GMB,AFR,2018,DHSMICSGEOREGION,DHSMICSGEOREGION_GMBMICS201808,8.08555,6.3544,10.23675,8.1 [6.4-10.2],2022-05-26T14:23:05+02:00
cpmt,CMR,AFR,2006,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,29.94019,25.17034,35.18888,29.9 [25.2-35.2],2022-05-26T12:02:08+02:00
cpmt,GMB,AFR,2019,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,16.66753,14.71017,18.82785,16.7 [14.7-18.8],2022-05-26T11:34:57+02:00
cpmt,GNB,AFR,2014,DHSMICSGEOREGION,DHSMICSGEOREGION_GNBMICS201405,21.69413,17.33614,26.79256,21.7 [17.3-26.8],2022-05-26T14:24:57+02:00
cpmt,NGA,AFR,2003,DHSMICSGEOREGION,DHSMICSGEOREGION_NGADHS200301,13.30993,10.63674,16.53066,13.3 [10.6-16.5],2022-05-26T14:37:05+02:00
cpmt,BEN,AFR,2011,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,11.18687,10.32317,12.11308,11.2 [10.3-12.1],2022-05-26T11:14:44+02:00
cpmt,BDI,AFR,2010,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,21.11932,18.26991,24.28111,21.1 [18.3-24.3],2022-05-26T12:47:41+02:00
cpmt,GNB,AFR,2006,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,16.71031,13.61858,20.33868,16.7 [13.6-20.3],2022-05-26T12:11:13+02:00
cpmt,KEN,AFR,1998,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,45.85525,40.98209,50.80901,45.9 [41.0-50.8],2022-05-26T12:15:17+02:00
cpmt,MWI,AFR,2013,DHSMICSGEOREGION,DHSMICSGEOREGION_MWIMICS201310,65.74324,62.12671,69.1857,65.7 [62.1-69.2],2022-05-26T14:32:54+02:00
cpmt,TCD,AFR,1996,DHSMICSGEOREGION,DHSMICSGEOREGION_TCDDHS199601,0.24128,0.03307,1.73751,0.2 [0.0-1.7],2022-05-26T14:17:05+02:00
cpmt,MWI,AFR,2013,DHSMICSGEOREGION,DHSMICSGEOREGION_MWIMICS201320,67.05121,62.39792,71.39267,67.1 [62.4-71.4],2022-05-26T14:32:54+02:00
cpmt,COD,AFR,2010,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,12.70181,9.84764,16.23425,12.7 [9.8-16.2],2022-05-26T12:05:32+02:00
cpmt,ZMB,AFR,1996,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,40.50925,36.88254,44.24262,40.5 [36.9-44.2],2022-05-26T13:07:30+02:00
cpmt,TCD,AFR,1996,DHSMICSGEOREGION,DHSMICSGEOREGION_TCDDHS199604,3.12432,1.90114,5.09364,3.1 [1.9-5.1],2022-05-26T14:17:05+02:00
cpmt,TZA,AFR,2004,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,21.65797,17.97756,25.85434,21.7 [18.0-25.9],2022-05-26T12:36:47+02:00
cpmt,RWA,AFR,2014,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,56.48866,53.15035,59.76916,56.5 [53.2-59.8],2022-05-26T11:39:02+02:00
cpmt,COD,AFR,2007,DHSMICSGEOREGION,DHSMICSGEOREGION_CODDHS200711,14.22387,9.9256,19.97079,14.2 [9.9-20.0],2022-05-26T14:19:23+02:00
cpmt,ZWE,AFR,1994,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,59.59188,55.57566,63.48357,59.6 [55.6-63.5],2022-05-26T13:07:46+02:00
cpmt,ZMB,AFR,2007,DHSMICSGEOREGION,DHSMICSGEOREGION_ZMBDHS200702,47.66677,42.73841,52.64099,47.7 [42.7-52.6],2022-05-26T14:53:16+02:00
cpmt,SLE,AFR,2005,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,9.73089,7.31997,12.82598,9.7 [7.3-12.8],2022-05-26T12:31:18+02:00
cpmt,GIN,AFR,2016,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,13.44916,11.42657,15.76604,13.4 [11.4-15.8],2022-05-26T11:18:28+02:00
cpmt,BFA,AFR,2006,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE03,7.96864,5.73041,10.97926,8.0 [5.7-11.0],2022-05-26T12:00:51+02:00
cpmt,RWA,AFR,2010,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,46.94305,43.02763,50.89647,46.9 [43.0-50.9],2022-05-26T12:28:51+02:00
cpmt,ZMB,AFR,2018,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,53.3824,49.43761,57.28533,53.4 [49.4-57.3],2022-05-26T12:38:39+02:00
cpmt,GNB,AFR,2018,AGEGROUP,AGEGROUP_YEARS20-49,22.05627,20.55296,23.63683,22.1 [20.6-23.6],2022-05-26T11:02:20+02:00
cpmt,ETH,AFR,2011,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,51.76564,47.77766,55.73125,51.8 [47.8-55.7],2022-05-26T12:51:37+02:00
cpmt,MOZ,AFR,1997,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,2.39291,1.29654,4.37529,2.4 [1.3-4.4],2022-05-26T12:20:20+02:00
cpmt,SWZ,AFR,2014,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,66.58308,59.68889,72.8348,66.6 [59.7-72.8],2022-05-26T12:08:02+02:00
cpmt,COD,AFR,2013,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,16.40081,13.0529,20.4059,16.4 [13.1-20.4],2022-05-26T12:05:38+02:00
cpmt,MDG,AFR,1997,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,30.12375,25.45999,35.23795,30.1 [25.5-35.2],2022-05-26T12:17:12+02:00
cpmt,TCD,AFR,1996,DHSMICSGEOREGION,DHSMICSGEOREGION_TCDDHS199603,0.79043,0.10215,5.84494,0.8 [0.1-5.8],2022-05-26T14:17:05+02:00
cpmt,CMR,AFR,2018,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,7.36639,5.13178,10.46669,7.4 [5.1-10.5],2022-05-26T12:02:26+02:00
cpmt,ZAF,AFR,2016,DHSMICSGEOREGION,DHSMICSGEOREGION_ZAFDHS201604,46.15218,38.58797,53.89781,46.2 [38.6-53.9],2022-05-26T14:47:19+02:00
cpmt,MWI,AFR,2000,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,28.14263,25.36579,31.09681,28.1 [25.4-31.1],2022-05-26T12:17:35+02:00
cpmt,CIV,AFR,1998,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,10.22222,7.71063,13.43283,10.2 [7.7-13.4],2022-05-26T11:34:06+02:00
cpmt,MOZ,AFR,2015,DHSMICSGEOREGION,DHSMICSGEOREGION_MOZDHS201507,14.66002,10.96626,19.32786,14.7 [11.0-19.3],2022-05-26T14:35:15+02:00
cpmt,CAF,AFR,2006,DHSMICSGEOREGION,DHSMICSGEOREGION_CAFMICS200610,13.90694,10.1979,18.68431,13.9 [10.2-18.7],2022-05-26T14:16:40+02:00
cpmt,UGA,AFR,2011,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,27.96923,25.95819,30.07278,28.0 [26.0-30.1],2022-05-26T11:25:31+02:00
cpmt,BFA,AFR,2006,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,17.85365,13.47915,23.26609,17.9 [13.5-23.3],2022-05-26T12:00:51+02:00
cpmt,SEN,AFR,2010,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,4.74715,3.61676,6.20809,4.7 [3.6-6.2],2022-05-26T12:29:57+02:00
cpmt,SWZ,AFR,2014,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,61.97028,54.3786,69.01839,62.0 [54.4-69.0],2022-05-26T12:08:02+02:00
cpmt,MLI,AFR,2009,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,6.91985,5.56191,8.57922,6.9 [5.6-8.6],2022-05-26T12:18:50+02:00
cpmt,GHA,AFR,2011,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,40.18453,35.03537,45.55974,40.2 [35.0-45.6],2022-05-26T12:10:01+02:00
cpmt,CMR,AFR,1998,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,41.56002,38.00395,45.20621,41.6 [38.0-45.2],2022-05-26T11:15:33+02:00
cpmt,ETH,AFR,2016,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE10,52.65371,47.73273,57.52367,52.7 [47.7-57.5],2022-05-26T12:08:25+02:00
cpmt,COD,AFR,2013,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,16.73496,13.69563,20.29021,16.7 [13.7-20.3],2022-05-26T12:50:07+02:00
cpmt,SLE,AFR,2008,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,4.67172,3.0712,7.04572,4.7 [3.1-7.0],2022-05-26T12:31:24+02:00
cpmt,MRT,AFR,2015,AGEGROUP,AGEGROUP_YEARS20-49,18.54659,17.1098,20.0748,18.5 [17.1-20.1],2022-05-26T11:04:07+02:00
cpmt,MOZ,AFR,2008,DHSMICSGEOREGION,DHSMICSGEOREGION_MOZMICS200803,7.32501,5.24568,10.14036,7.3 [5.2-10.1],2022-05-26T14:35:00+02:00
cpmt,LBR,AFR,2013,AGEGROUP,AGEGROUP_YEARS15-19,13.20429,8.29811,20.36695,13.2 [8.3-20.4],2022-05-26T11:03:37+02:00
cpmt,CIV,AFR,1994,DHSMICSGEOREGION,DHSMICSGEOREGION_CIVDHS199402,13.83528,9.65659,19.43325,13.8 [9.7-19.4],2022-05-26T14:18:56+02:00
cpmt,NAM,AFR,2013,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,50.71027,44.29368,57.10356,50.7 [44.3-57.1],2022-05-26T12:21:08+02:00
cpmt,COD,AFR,2017,DHSMICSGEOREGION,DHSMICSGEOREGION_CODMICS201723,9.47692,6.77429,13.1062,9.5 [6.8-13.1],2022-05-26T14:19:46+02:00
cpmt,GNB,AFR,2006,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE03,4.52817,2.80276,7.23667,4.5 [2.8-7.2],2022-05-26T12:11:13+02:00
cpmt,SWZ,AFR,2006,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,62.2139,58.30014,65.97472,62.2 [58.3-66.0],2022-05-26T12:51:21+02:00
cpmt,NGA,AFR,2018,AGEGROUP,AGEGROUP_YEARS20-49,17.60638,16.59301,18.66778,17.6 [16.6-18.7],2022-05-26T11:04:58+02:00
cpmt,CIV,AFR,2006,DHSMICSGEOREGION,DHSMICSGEOREGION_CIVMICS200601,16.26674,12.92811,20.26686,16.3 [12.9-20.3],2022-05-26T14:19:03+02:00
cpmt,UGA,AFR,2000,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE09,35.79542,31.42774,40.41236,35.8 [31.4-40.4],2022-05-26T12:35:46+02:00
cpmt,TZA,AFR,1999,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE09,32.02786,26.82451,37.72025,32.0 [26.8-37.7],2022-05-26T12:36:40+02:00
cpmt,NGA,AFR,2007,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,7.36586,5.68837,9.48826,7.4 [5.7-9.5],2022-05-26T12:22:59+02:00
cpmt,GNB,AFR,2018,DHSMICSGEOREGION,DHSMICSGEOREGION_GNBMICS201807,12.31797,9.39166,15.99511,12.3 [9.4-16.0],2022-05-26T14:25:02+02:00
cpmt,MDG,AFR,2008,DHSMICSGEOREGION,DHSMICSGEOREGION_MDGDHS200816,24.5347,17.68011,32.98205,24.5 [17.7-33.0],2022-05-26T14:32:21+02:00
cpmt,SLE,AFR,2017,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,12.93359,11.04406,15.09155,12.9 [11.0-15.1],2022-05-26T12:31:42+02:00
cpmt,GHA,AFR,2003,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,17.02745,13.07323,21.87668,17.0 [13.1-21.9],2022-05-26T12:09:44+02:00
cpmt,GMB,AFR,2010,DHSMICSGEOREGION,DHSMICSGEOREGION_GMBMICS201005,6.36408,4.51036,8.9086,6.4 [4.5-8.9],2022-05-26T14:22:55+02:00
cpmt,BDI,AFR,2010,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,24.71119,22.60321,26.94733,24.7 [22.6-26.9],2022-05-26T11:15:12+02:00
cpmt,NER,AFR,1998,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE10,30.46144,25.91254,35.42703,30.5 [25.9-35.4],2022-05-26T12:22:25+02:00
cpmt,NAM,AFR,2006,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE09,67.30188,60.40303,73.52558,67.3 [60.4-73.5],2022-05-26T12:21:02+02:00
cpmt,ZMB,AFR,2007,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE09,51.11261,45.92054,56.28078,51.1 [45.9-56.3],2022-05-26T12:38:26+02:00
cpmt,NGA,AFR,2011,DHSMICSGEOREGION,DHSMICSGEOREGION_NGAMICS201119,0.69517,0.26118,1.83703,0.7 [0.3-1.8],2022-05-26T14:37:37+02:00
cpmt,MLI,AFR,2012,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,22.82068,20.6013,25.20327,22.8 [20.6-25.2],2022-05-26T11:37:06+02:00
cpmt,NGA,AFR,2013,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,13.25982,11.58817,15.13135,13.3 [11.6-15.1],2022-05-26T12:59:57+02:00
cpmt,MLI,AFR,2001,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,7.91243,6.37869,9.77644,7.9 [6.4-9.8],2022-05-26T12:57:22+02:00
cpmt,MDG,AFR,2008,DHSMICSGEOREGION,DHSMICSGEOREGION_MDGDHS200803,58.54856,52.35165,64.48624,58.5 [52.4-64.5],2022-05-26T14:32:21+02:00
cpmt,ZWE,AFR,2005,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,53.94768,51.18239,56.68887,53.9 [51.2-56.7],2022-05-26T11:26:23+02:00
cpmt,COD,AFR,2010,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,31.61708,27.9257,35.55571,31.6 [27.9-35.6],2022-05-26T12:50:04+02:00
cpmt,COD,AFR,2013,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,12.53676,9.41393,16.50675,12.5 [9.4-16.5],2022-05-26T12:05:38+02:00
cpmt,TCD,AFR,1996,DHSMICSGEOREGION,DHSMICSGEOREGION_TCDDHS199615,11.84739,9.74533,14.33086,11.8 [9.7-14.3],2022-05-26T14:17:05+02:00
cpmt,CMR,AFR,2006,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,6.25991,3.18597,11.93412,6.3 [3.2-11.9],2022-05-26T12:02:07+02:00
cpmt,MDG,AFR,2003,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,9.50574,6.65505,13.40221,9.5 [6.7-13.4],2022-05-26T12:56:39+02:00
cpmt,SEN,AFR,2017,DHSMICSGEOREGION,DHSMICSGEOREGION_SENDHS201710,21.96731,18.64443,25.69535,22.0 [18.6-25.7],2022-05-26T14:46:25+02:00
cpmt,BDI,AFR,2016,DHSMICSGEOREGION,DHSMICSGEOREGION_BDIDHS201601,21.43571,17.15911,26.43803,21.4 [17.2-26.4],2022-05-26T14:14:53+02:00
cpmt,TCD,AFR,2019,DHSMICSGEOREGION,DHSMICSGEOREGION_TCDMICS201911,9.77261,6.55907,14.31932,9.8 [6.6-14.3],2022-05-26T14:17:44+02:00
cpmt,SLE,AFR,2019,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE09,26.62679,22.0931,31.71213,26.6 [22.1-31.7],2022-05-26T12:31:49+02:00
cpmt,MWI,AFR,2010,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,44.9636,42.66764,47.28123,45.0 [42.7-47.3],2022-05-26T12:56:59+02:00
cpmt,RWA,AFR,2000,DHSMICSGEOREGION,DHSMICSGEOREGION_RWADHS200009,31.84819,28.22673,35.70315,31.8 [28.2-35.7],2022-05-26T14:45:02+02:00
cpmt,COM,AFR,1996,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,16.36364,11.66223,22.47805,16.4 [11.7-22.5],2022-05-26T12:03:44+02:00
cpmt,CIV,AFR,1994,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,5.71115,4.44161,7.31578,5.7 [4.4-7.3],2022-05-26T12:49:44+02:00
cpmt,ETH,AFR,2016,AGEGROUP,AGEGROUP_YEARS20-49,36.12481,33.66751,38.65694,36.1 [33.7-38.7],2022-05-26T11:01:43+02:00
cpmt,CAF,AFR,2018,DHSMICSGEOREGION,DHSMICSGEOREGION_CAFMICS201801,22.83277,19.66218,26.34696,22.8 [19.7-26.3],2022-05-26T14:16:59+02:00
cpmt,CAF,AFR,2010,DHSMICSGEOREGION,DHSMICSGEOREGION_CAFMICS201017,34.42666,29.57157,39.63033,34.4 [29.6-39.6],2022-05-26T14:16:50+02:00
cpmt,ETH,AFR,2000,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,3.21346,1.7486,5.83261,3.2 [1.7-5.8],2022-05-26T12:08:07+02:00
cpmt,UGA,AFR,2006,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,43.14236,37.51089,48.95692,43.1 [37.5-49.0],2022-05-26T11:40:22+02:00
cpmt,BDI,AFR,2005,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,16.98915,13.51208,21.14226,17.0 [13.5-21.1],2022-05-26T11:33:18+02:00
cpmt,TGO,AFR,2006,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,21.15409,16.38575,26.86423,21.2 [16.4-26.9],2022-05-26T12:33:57+02:00
cpmt,MRT,AFR,2015,DHSMICSGEOREGION,DHSMICSGEOREGION_MRTMICS201504,8.7173,6.72265,11.23252,8.7 [6.7-11.2],2022-05-26T14:34:11+02:00
cpmt,LBR,AFR,2019,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,24.71408,19.13664,31.28811,24.7 [19.1-31.3],2022-05-26T12:17:06+02:00
cpmt,CIV,AFR,2016,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,11.47153,9.53293,13.74445,11.5 [9.5-13.7],2022-05-26T12:49:57+02:00
cpmt,SEN,AFR,2016,DHSMICSGEOREGION,DHSMICSGEOREGION_SENDHS201611,12.31006,8.34114,17.80072,12.3 [8.3-17.8],2022-05-26T14:46:17+02:00
cpmt,GHA,AFR,2017,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,32.19465,27.63516,37.12051,32.2 [27.6-37.1],2022-05-26T12:10:12+02:00
